1,column,1
1,category_name,1,2,3,4
1,sample_count_group01,2538,412,0,50
1,sample_count_group02,2521,414,1,64
1,sample_count_group03,2446,455,2,97
1,sample_count_group04,2427,460,4,109
1,sample_count_group05,2434,415,8,143
1,sample_count_group06,2240,550,21,189
1,sample_count_group07,1522,878,108,492
1,sample_count_group08,679,434,999,888
1,sample_count_group09,1,23,2855,121
1,sample_count_group10,891,225,1735,149
2,column,2
2,category_name,20,30,40,50,60
2,sample_count_group01,1764,585,324,299,28
2,sample_count_group02,1241,763,427,500,69
2,sample_count_group03,901,620,634,715,130
2,sample_count_group04,209,1306,634,623,228
2,sample_count_group05,112,561,1163,887,277
2,sample_count_group06,82,443,1040,971,464
2,sample_count_group07,128,298,647,715,1212
2,sample_count_group08,438,378,480,481,1223
2,sample_count_group09,271,733,843,807,346
2,sample_count_group10,69,101,316,676,1838
3,column,3
3,category_name,-9999,0,1
3,sample_count_group01,0,1603,1397
3,sample_count_group02,0,924,2076
3,sample_count_group03,0,712,2288
3,sample_count_group04,0,431,2569
3,sample_count_group05,0,336,2664
3,sample_count_group06,0,299,2701
3,sample_count_group07,0,392,2608
3,sample_count_group08,0,541,2459
3,sample_count_group09,0,315,2685
3,sample_count_group10,1582,88,1330
4,column,4
4,category_name,-9999,1,2,3,4,5
4,sample_count_group01,113,1131,95,152,282,1227
4,sample_count_group02,93,1629,97,199,331,651
4,sample_count_group03,102,1772,173,196,358,399
4,sample_count_group04,79,2048,119,195,282,277
4,sample_count_group05,96,2105,127,225,248,199
4,sample_count_group06,66,2109,189,233,233,170
4,sample_count_group07,74,2014,205,236,271,200
4,sample_count_group08,79,1927,190,193,266,345
4,sample_count_group09,79,2140,154,180,239,208
4,sample_count_group10,95,1935,200,300,282,188
5,column,5
5,category_name,0,1
5,sample_count_group01,1547,1453
5,sample_count_group02,1973,1027
5,sample_count_group03,2202,798
5,sample_count_group04,2279,721
5,sample_count_group05,2381,619
5,sample_count_group06,2566,434
5,sample_count_group07,2435,565
5,sample_count_group08,2355,645
5,sample_count_group09,2383,617
5,sample_count_group10,2500,500
6,column,6
6,category_name,0,1,5,10,15
6,sample_count_group01,1253,1132,554,58,3
6,sample_count_group02,1169,1077,658,87,9
6,sample_count_group03,981,1037,836,130,16
6,sample_count_group04,789,1250,801,122,38
6,sample_count_group05,534,1225,1041,161,39
6,sample_count_group06,314,1011,1338,283,54
6,sample_count_group07,368,645,1227,611,149
6,sample_count_group08,503,712,794,681,310
6,sample_count_group09,770,1098,885,183,64
6,sample_count_group10,171,320,934,960,615
7,column,7
7,category_name,1,2,3,4
7,sample_count_group01,2903,28,0,69
7,sample_count_group02,2814,93,0,93
7,sample_count_group03,2706,251,1,42
7,sample_count_group04,2591,388,1,20
7,sample_count_group05,2472,514,1,13
7,sample_count_group06,1951,1048,0,1
7,sample_count_group07,1688,1283,24,5
7,sample_count_group08,1695,1239,50,16
7,sample_count_group09,2424,548,14,14
7,sample_count_group10,1063,1837,98,2
8,column,8
8,category_name,1,10,20,30,40
8,sample_count_group01,1404,1,5,202,1388
8,sample_count_group02,2083,0,23,223,671
8,sample_count_group03,2289,0,60,280,371
